COD.MUN|MUNICIPI|DTE.|SECCIÓ|SUB.|MESA|COMPREN ELS ELECTORS|LOCALS EN QUE SE CELEBRA LA VOTACIÓ|DIRECCIÓ
08184|RUBÍ|04|005||A|A K|ESCOLA SCHOLA|C SANT PERE NUM: 12,08191 RUBÍ
08184|RUBÍ|04|005||B|L Z|ESCOLA SCHOLA|C SANT PERE NUM: 12,08191 RUBÍ
08184|RUBÍ|04|006||A|A K|ATENEU|C XILE NUM: 1,08191 RUBÍ
08184|RUBÍ|04|006||B|L Z|ATENEU|C XILE NUM: 1,08191 RUBÍ
08184|RUBÍ|04|007||A|A K|ESCOLA PAU CASALS|C SANT PERE NUM: 42,08191 RUBÍ
08184|RUBÍ|04|007||B|L Z|ESCOLA PAU CASALS|C SANT PERE NUM: 42,08191 RUBÍ
08184|RUBÍ|04|008||U|A Z|SERVEIS DE SALUT MENTAL FERRAN SALSAS ROIG|C NOU NUM: 28,08191 RUBÍ
08184|RUBÍ|04|009||A|A K|RESIDÈNCIA CASAL DE LA GENT GRAN|C LEPANT NUM: 31,08191 RUBÍ
08184|RUBÍ|04|009||B|L Z|RESIDÈNCIA CASAL DE LA GENT GRAN|C LEPANT NUM: 31,08191 RUBÍ
08184|RUBÍ|04|010||A|A F|ESCOLA MOSSEN CINTO VERDAGUER|C NUMANCIA NUM: 20,08191 RUBÍ
08184|RUBÍ|04|010||B|G M|ESCOLA MOSSEN CINTO VERDAGUER|C NUMANCIA NUM: 20,08191 RUBÍ
08184|RUBÍ|04|010||C|N Z|ESCOLA MOSSEN CINTO VERDAGUER|C NUMANCIA NUM: 20,08191 RUBÍ
08184|RUBÍ|04|011||A|A F|ESCOLA BRESSOL LA BRUNA|C CALDERON DE LA BARCA NUM: 4,08191 RUBÍ
08184|RUBÍ|04|011||B|G M|ESCOLA BRESSOL LA BRUNA|C CALDERON DE LA BARCA NUM: 4,08191 RUBÍ
08184|RUBÍ|04|011||C|N Z|ESCOLA BRESSOL LA BRUNA|C CALDERON DE LA BARCA NUM: 4,08191 RUBÍ
08184|RUBÍ|04|012||A|A K|ESCOLA BRESSOL LA BRUNA|C CALDERON DE LA BARCA NUM: 4,08191 RUBÍ
08184|RUBÍ|04|012||B|L Z|ESCOLA BRESSOL LA BRUNA|C CALDERON DE LA BARCA NUM: 4,08191 RUBÍ
08184|RUBÍ|04|013||A|A K|AV PLANA DE CAN BERTRAN|C GENERAL CASTAÑOS NUM: 2,08191 RUBÍ
08184|RUBÍ|04|013||B|L Z|AV PLANA DE CAN BERTRAN|C GENERAL CASTAÑOS NUM: 2,08191 RUBÍ
08184|RUBÍ|04|014||A|A K|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|014||B|L Z|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|015||A|A K|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|015||B|L Z|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|016|01|A|A K|ESCOLA TERESA ALTET|C MALLORCA NUM: 90,08191 RUBÍ
08184|RUBÍ|04|016|01|B|L Z|ESCOLA TERESA ALTET|C MALLORCA NUM: 90,08191 RUBÍ
08184|RUBÍ|04|016|02|C|A Z|CENTRE CIVIC EL PINAR - LA CRUÏLLA|URBAT PINAR NUM: 12,08191 RUBÍ
08184|RUBÍ|04|018||A|A K|ESCOLA SCHOLA|C SANT PERE NUM: 12,08191 RUBÍ
08184|RUBÍ|04|018||B|L Z|ESCOLA SCHOLA|C SANT PERE NUM: 12,08191 RUBÍ
08184|RUBÍ|04|019||A|A K|TORRE BASSES|C SANT MUÇ NUM: 1,08191 RUBÍ
08184|RUBÍ|04|019||B|L Z|TORRE BASSES|C SANT MUÇ NUM: 1,08191 RUBÍ
08184|RUBÍ|04|020||A|A K|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|020||B|L Z|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|021||A|A K|ESCOLA BRESSOL-LLUNA|C LLEIDA NUM: 1,08191 RUBÍ
08184|RUBÍ|04|021||B|L Z|ESCOLA BRESSOL-LLUNA|C LLEIDA NUM: 1,08191 RUBÍ
08184|RUBÍ|04|022||A|A K|INSTITUT L'ESTATUT|C FLAMMARION NUM: 1,08191 RUBÍ
08184|RUBÍ|04|022||B|L Z|INSTITUT L'ESTATUT|C FLAMMARION NUM: 1,08191 RUBÍ
08184|RUBÍ|04|023||U|A Z|ESCOLA MOSSEN CINTO VERDAGUER|C NUMANCIA NUM: 20,08191 RUBÍ
08184|RUBÍ|04|024||U|A Z|AV PLANA DE CAN BERTRAN|C GENERAL CASTAÑOS NUM: 2,08191 RUBÍ
08184|RUBÍ|04|025||U|A Z|CENTRE CIVIC CA N'ORIOL|C SORIA NUM: 19,08191 RUBÍ
08184|RUBÍ|04|026||A|A K|ESCOLA TERESA ALTET|C MALLORCA NUM: 90,08191 RUBÍ
08184|RUBÍ|04|026||B|L Z|ESCOLA TERESA ALTET|C MALLORCA NUM: 90,08191 RUBÍ
08185|RUBIÓ|01|001||U|A Z|LOCAL SOCIAL EL PLA DE RUBIO|. ESCOLES S/N,PLA DE RUBIÓ (EL) 08719 RUBIÓ
08187|SABADELL|01|001||U|A Z|INSTITUT ESCOLA INDUSTRIAL|C CALDERON NUM: 56,08201 SABADELL
08187|SABADELL|01|002||U|A Z|INSTITUT ESCOLA INDUSTRIAL|C CALDERON NUM: 56,08201 SABADELL
08187|SABADELL|01|003||U|A Z|ESCOLA ENRIC CASASSAS|C LLOBET NUM: 77,08202 SABADELL
08187|SABADELL|01|004||A|A K|ESCOLA ENRIC CASASSAS|C LLOBET NUM: 77,08202 SABADELL
08187|SABADELL|01|004||B|L Z|ESCOLA ENRIC CASASSAS|C LLOBET NUM: 77,08202 SABADELL
08187|SABADELL|01|005||A|A K|ESCOLA ENRIC CASASSAS|C LLOBET NUM: 77,08202 SABADELL
08187|SABADELL|01|005||B|L Z|ESCOLA ENRIC CASASSAS|C LLOBET NUM: 77,08202 SABADELL
08187|SABADELL|01|006||A|A F|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|006||B|G O|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|006||C|P Z|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|007||A|A K|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|007||B|L Z|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|008||A|A F|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|008||B|G O|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|008||C|P Z|ESCOLA JOANOT ALISANDA|C SALLARES I PLA NUM: 160,08202 SABADELL
08187|SABADELL|01|009||A|A F|ESCOLA MARE DE DEU DE LA SALUT|C LATORRE NUM: 70,08201 SABADELL
08187|SABADELL|01|009||B|G O|ESCOLA MARE DE DEU DE LA SALUT|C LATORRE NUM: 70,08201 SABADELL
08187|SABADELL|01|009||C|P Z|ESCOLA MARE DE DEU DE LA SALUT|C LATORRE NUM: 70,08201 SABADELL
08187|SABADELL|01|010||U|A Z|ESCOLA MIQUEL MARTI I POL|C CERVANTES NUM: 87,08201 SABADELL
08187|SABADELL|01|011||U|A Z|ESCOLA MIQUEL MARTI I POL|C CERVANTES NUM: 87,08201 SABADELL
08187|SABADELL|01|012||U|A Z|ESCOLA NOSTRA LLAR|C CALDERON NUM: 143,08201 SABADELL
08187|SABADELL|01|013||U|A Z|ESCOLA CATALUNYA|C VALENTI ALMIRALL NUM: 76,08206 SABADELL
08187|SABADELL|01|014||A|A K|ESCOLA NOSTRA LLAR|C CALDERON NUM: 143,08201 SABADELL
08187|SABADELL|01|014||B|L Z|ESCOLA NOSTRA LLAR|C CALDERON NUM: 143,08201 SABADELL
08187|SABADELL|01|015||A|A K|INSTITUT ESCOLA INDUSTRIAL|C CALDERON NUM: 56,08201 SABADELL
08187|SABADELL|01|015||B|L Z|INSTITUT ESCOLA INDUSTRIAL|C CALDERON NUM: 56,08201 SABADELL
08187|SABADELL|01|016||A|A K|ESCOLA MARE DE DEU DE LA SALUT|C LATORRE NUM: 70,08201 SABADELL
08187|SABADELL|01|016||B|L Z|ESCOLA MARE DE DEU DE LA SALUT|C LATORRE NUM: 70,08201 SABADELL
08187|SABADELL|01|017||A|A K|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|017||B|L Z|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|018||A|A K|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|018||B|L Z|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|019||A|A K|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|019||B|L Z|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|020||A|A K|CENTRE CÍVIC DE SANT OLEGUER|C SOL I PADRIS NUM: 93,08203 SABADELL
08187|SABADELL|01|020||B|L Z|CENTRE CÍVIC DE SANT OLEGUER|C SOL I PADRIS NUM: 93,08203 SABADELL
08187|SABADELL|01|021||U|A Z|CENTRE CÍVIC DE SANT OLEGUER|C SOL I PADRIS NUM: 93,08203 SABADELL
08187|SABADELL|01|022||U|A Z|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|023||A|A K|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|023||B|L Z|ESCOLA AMADEU VIVES|C FRA LUIS DE LEON NUM: 152,08203 SABADELL
08187|SABADELL|01|024||A|A K|ESCOLA JOAQUIM BLUME|RONDA BELLESGUARD NUM: 35,08203 SABADELL
08187|SABADELL|01|024||B|L Z|ESCOLA JOAQUIM BLUME|RONDA BELLESGUARD NUM: 35,08203 SABADELL
08187|SABADELL|01|025||A|A K|ESCOLA JOAQUIM BLUME|RONDA BELLESGUARD NUM: 35,08203 SABADELL
08187|SABADELL|01|025||B|L Z|ESCOLA JOAQUIM BLUME|RONDA BELLESGUARD NUM: 35,08203 SABADELL
08187|SABADELL|01|026||U|A Z|CENTRE CÍVIC DE SANT OLEGUER|C SOL I PADRIS NUM: 93,08203 SABADELL
08187|SABADELL|01|027||U|A Z|SALESIANS SABADELL|PG GAUDI NUM: 2,08203 SABADELL
08187|SABADELL|01|028||A|A K|SALESIANS SABADELL|PG GAUDI NUM: 2,08203 SABADELL
08187|SABADELL|01|028||B|L Z|SALESIANS SABADELL|PG GAUDI NUM: 2,08203 SABADELL
08187|SABADELL|01|029||U|A Z|ESC.UNIV.EMPRESARIALS-INFORMATICA|C EMPRIUS NUM: 2,08202 SABADELL
08187|SABADELL|01|030||U|A Z|INSTITUT ESCOLA INDUSTRIAL|C CALDERON NUM: 56,08201 SABADELL
08187|SABADELL|01|031||U|A Z|ESCOLA NOSTRA LLAR|C CALDERON NUM: 143,08201 SABADELL
08187|SABADELL|01|032||U|A Z|ESCOLA CATALUNYA|C VALENTI ALMIRALL NUM: 76,08206 SABADELL
08187|SABADELL|01|033||U|A Z|SALESIANS SABADELL|PG GAUDI NUM: 2,08203 SABADELL
08187|SABADELL|01|034||A|A K|ESC.UNIV.EMPRESARIALS-INFORMATICA|C EMPRIUS NUM: 2,08202 SABADELL
08187|SABADELL|01|034||B|L Z|ESC.UNIV.EMPRESARIALS-INFORMATICA|C EMPRIUS NUM: 2,08202 SABADELL
08187|SABADELL|01|035||U|A Z|CENTRE CÍVIC DE SANT OLEGUER|C SOL I PADRIS NUM: 93,08203 SABADELL
08187|SABADELL|02|001||A|A K|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|02|001||B|L Z|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|02|002||A|A K|ESCOLA RIBATALLADA|C CANONGE JONCAR NUM: 56,08208 SABADELL
08187|SABADELL|02|002||B|L Z|ESCOLA RIBATALLADA|C CANONGE JONCAR NUM: 56,08208 SABADELL
08187|SABADELL|02|003||A|A K|SABADELL CULTURA-ANTIGA ESCOLA CREU ALTA|C RIBOT I SERRA NUM: 265,08208 SABADELL
08187|SABADELL|02|003||B|L Z|SABADELL CULTURA-ANTIGA ESCOLA CREU ALTA|C RIBOT I SERRA NUM: 265,08208 SABADELL
08187|SABADELL|02|004||A|A K|ESCOLA RIBATALLADA|C CANONGE JONCAR NUM: 56,08208 SABADELL
08187|SABADELL|02|004||B|L Z|ESCOLA RIBATALLADA|C CANONGE JONCAR NUM: 56,08208 SABADELL
08187|SABADELL|02|005||A|A K|ESCOLA RIBATALLADA|C CANONGE JONCAR NUM: 56,08208 SABADELL
08187|SABADELL|02|005||B|L Z|ESCOLA RIBATALLADA|C CANONGE JONCAR NUM: 56,08208 SABADELL
08187|SABADELL|02|006||A|A K|SABADELL CULTURA-ANTIGA ESCOLA CREU ALTA|C RIBOT I SERRA NUM: 265,08208 SABADELL
08187|SABADELL|02|006||B|L Z|SABADELL CULTURA-ANTIGA ESCOLA CREU ALTA|C RIBOT I SERRA NUM: 265,08208 SABADELL
08187|SABADELL|02|007||A|A K|LOCAL DEL BARRI DE LA CREU ALTA|C MAJOR NUM: 70,08208 SABADELL
08187|SABADELL|02|007||B|L Z|LOCAL DEL BARRI DE LA CREU ALTA|C MAJOR NUM: 70,08208 SABADELL
08187|SABADELL|02|008||U|A Z|ESCOLA SAMUNTADA|C FRANCESC IZARD NUM: 15,08208 SABADELL
08187|SABADELL|02|009||A|A K|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|02|009||B|L Z|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|02|010||U|A Z|ESCOLA SAMUNTADA|C FRANCESC IZARD NUM: 15,08208 SABADELL
08187|SABADELL|02|011||U|A Z|ESCOLA ALCALDE MARCET|C FLORIT NUM: 32,08208 SABADELL
08187|SABADELL|02|012||A|A K|ESCOLA ALCALDE MARCET|C FLORIT NUM: 32,08208 SABADELL
08187|SABADELL|02|012||B|L Z|ESCOLA ALCALDE MARCET|C FLORIT NUM: 32,08208 SABADELL
08187|SABADELL|02|013||U|A Z|CENTRE CÍVIC DE CAN PUIGGENER|PL PRIMER DE MAIG NUM: 1,08208 SABADELL
08187|SABADELL|02|014||U|A Z|CENTRE CÍVIC DE CAN PUIGGENER|PL PRIMER DE MAIG NUM: 1,08208 SABADELL
08187|SABADELL|02|015||A|A K|ESCOLA TORREGUITART|C VALLIRANA NUM: 14,08207 SABADELL
08187|SABADELL|02|015||B|L Z|ESCOLA TORREGUITART|C VALLIRANA NUM: 14,08207 SABADELL
08187|SABADELL|02|016||A|A K|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|02|016||B|L Z|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|02|017||U|A Z|CA L'ESTRUCH|C SANT ISIDRE NUM: 140,08208 SABADELL
08187|SABADELL|03|001||A|A K|ESCOLA XALOC (ANTIGA ESCOLA MIGUEL HERNANDEZ)|C PUIG MAJOR NUM: 63,08207 SABADELL
08187|SABADELL|03|001||B|L Z|ESCOLA XALOC (ANTIGA ESCOLA MIGUEL HERNANDEZ)|C PUIG MAJOR NUM: 63,08207 SABADELL
08187|SABADELL|03|002||A|A K|ESCOLA XALOC (ANTIGA ESCOLA MIGUEL HERNANDEZ)|C PUIG MAJOR NUM: 63,08207 SABADELL
08187|SABADELL|03|002||B|L Z|ESCOLA XALOC (ANTIGA ESCOLA MIGUEL HERNANDEZ)|C PUIG MAJOR NUM: 63,08207 SABADELL
08187|SABADELL|03|003||A|A K|INSTITUT ARRAONA|C PRINCEP DE VIANA NUM: 9,08207 SABADELL
08187|SABADELL|03|003||B|L Z|INSTITUT ARRAONA|C PRINCEP DE VIANA NUM: 9,08207 SABADELL
08187|SABADELL|03|004||A|A K|ESCOLA MIQUEL CARRERAS|C BALAGUER NUM: 46,08207 SABADELL
08187|SABADELL|03|004||B|L Z|ESCOLA MIQUEL CARRERAS|C BALAGUER NUM: 46,08207 SABADELL
08187|SABADELL|03|005||U|A Z|INSTITUT ARRAONA|C PRINCEP DE VIANA NUM: 9,08207 SABADELL
08187|SABADELL|03|006||A|A K|ESCOLA GAUDI|C ORDESA NUM: 14,08207 SABADELL
08187|SABADELL|03|006||B|L Z|ESCOLA GAUDI|C ORDESA NUM: 14,08207 SABADELL
08187|SABADELL|03|007||U|A Z|ESCOLA MIQUEL CARRERAS|C BALAGUER NUM: 46,08207 SABADELL
08187|SABADELL|03|008||U|A Z|ESCOLA MIQUEL CARRERAS|C BALAGUER NUM: 46,08207 SABADELL
08187|SABADELL|03|009||U|A Z|ESCOLA CALVET D'ESTRELLA|C MONT BLANC NUM: 34,08207 SABADELL
08187|SABADELL|03|010||U|A Z|INSTITUT JONQUERES|C MAGNOLIES NUM: 125,08207 SABADELL
08187|SABADELL|03|011||A|A K|ESCOLA GAUDI|C ORDESA NUM: 14,08207 SABADELL
08187|SABADELL|03|011||B|L Z|ESCOLA GAUDI|C ORDESA NUM: 14,08207 SABADELL
08187|SABADELL|03|012||U|A Z|ESCOLA BRESSOL MUNICIPAL CALVET D'ESTRELLA|C MONT BLANC NUM: 34,08207 SABADELL
08187|SABADELL|03|013||U|A Z|ESCOLA CALVET D'ESTRELLA|C MONT BLANC NUM: 34,08207 SABADELL
08187|SABADELL|03|014||A|A K|INSTITUT JONQUERES|C MAGNOLIES NUM: 125,08207 SABADELL
08187|SABADELL|03|014||B|L Z|INSTITUT JONQUERES|C MAGNOLIES NUM: 125,08207 SABADELL
08187|SABADELL|03|015||A|A K|ESCOLA SANT JULIA|C VINHAMALA NUM: 1,08207 SABADELL
08187|SABADELL|03|015||B|L Z|ESCOLA SANT JULIA|C VINHAMALA NUM: 1,08207 SABADELL
08187|SABADELL|03|016||U|A Z|ESCOLA SANT JULIA|C VINHAMALA NUM: 1,08207 SABADELL
08187|SABADELL|03|017||U|A Z|ESCOLA XALOC (ANTIGA ESCOLA MIGUEL HERNANDEZ)|C PUIG MAJOR NUM: 63,08207 SABADELL
08187|SABADELL|03|018|01|A|A Z|CASAL GENT GRAN SABADELL-ROUREDA|C COSTABONA NUM: 25,08207 SABADELL
08187|SABADELL|03|018|02|B|A K|ESCOLA CAN LLONG|C PRAGA NUM: 57,08207 SABADELL
08187|SABADELL|03|018|02|C|L Z|ESCOLA CAN LLONG|C PRAGA NUM: 57,08207 SABADELL
08187|SABADELL|03|019||U|A Z|CASAL GENT GRAN SABADELL-ROUREDA|C COSTABONA NUM: 25,08207 SABADELL
08187|SABADELL|03|020||U|A Z|ESCOLA SANT JULIA|C VINHAMALA NUM: 1,08207 SABADELL
08187|SABADELL|03|021||A|A K|CENTRE CÍVIC DE CAN DEU|C PORTAL DE LA FLORESTA NUM: 20,08207 SABADELL
08187|SABADELL|03|021||B|L Z|CENTRE CÍVIC DE CAN DEU|C PORTAL DE LA FLORESTA NUM: 20,08207 SABADELL
08187|SABADELL|03|022||U|A Z|CENTRE CÍVIC DE CAN DEU|C PORTAL DE LA FLORESTA NUM: 20,08207 SABADELL
08187|SABADELL|03|023||U|A Z|CENTRE CÍVIC DE CAN DEU|C PORTAL DE LA FLORESTA NUM: 20,08207 SABADELL
08187|SABADELL|03|024||A|A K|INSTITUT ARRAONA|C PRINCEP DE VIANA NUM: 9,08207 SABADELL
08187|SABADELL|03|024||B|L Z|INSTITUT ARRAONA|C PRINCEP DE VIANA NUM: 9,08207 SABADELL
08187|SABADELL|03|025||U|A Z|CASAL GENT GRAN SABADELL-ROUREDA|C COSTABONA NUM: 25,08207 SABADELL
08187|SABADELL|03|026||A|A K|CASAL GENT GRAN SABADELL-ROUREDA|C COSTABONA NUM: 25,08207 SABADELL
08187|SABADELL|03|026||B|L Z|CASAL GENT GRAN SABADELL-ROUREDA|C COSTABONA NUM: 25,08207 SABADELL
08187|SABADELL|03|027||U|A Z|ESCOLA SANT JULIA|C VINHAMALA NUM: 1,08207 SABADELL
08187|SABADELL|04|001||A|A K|INSTITUT FERRAN CASABLANCAS|C MARE DE LES AIGUES NUM: 2,08206 SABADELL
08187|SABADELL|04|001||B|L Z|INSTITUT FERRAN CASABLANCAS|C MARE DE LES AIGUES NUM: 2,08206 SABADELL
08187|SABADELL|04|002||U|A Z|INSTITUT FERRAN CASABLANCAS|C MARE DE LES AIGUES NUM: 2,08206 SABADELL
08187|SABADELL|04|003||U|A Z|INSTITUT FERRAN CASABLANCAS|C MARE DE LES AIGUES NUM: 2,08206 SABADELL
08187|SABADELL|04|004||A|A K|INSTITUT FERRAN CASABLANCAS|C MARE DE LES AIGUES NUM: 2,08206 SABADELL
08187|SABADELL|04|004||B|L Z|INSTITUT FERRAN CASABLANCAS|C MARE DE LES AIGUES NUM: 2,08206 SABADELL
08187|SABADELL|04|005||A|A K|ESCOLA FONT ROSELLA|C MUNTANER NUM: 13,08206 SABADELL
08187|SABADELL|04|005||B|L Z|ESCOLA FONT ROSELLA|C MUNTANER NUM: 13,08206 SABADELL
08187|SABADELL|04|006||A|A K|ESCOLA FONT ROSELLA|C MUNTANER NUM: 13,08206 SABADELL
08187|SABADELL|04|006||B|L Z|ESCOLA FONT ROSELLA|C MUNTANER NUM: 13,08206 SABADELL
08187|SABADELL|04|007||U|A Z|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|008||A|A K|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|008||B|L Z|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|009||A|A K|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|009||B|L Z|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|010||A|A K|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|010||B|L Z|ESCOLA PAU CASALS|C ATLANTA NUM: 31,08206 SABADELL
08187|SABADELL|04|011||U|A Z|CENTRE CÍVIC DE CAN RULL|C SANT ISIDOR NUM: 51,08206 SABADELL
08187|SABADELL|04|012||U|A Z|CENTRE CÍVIC DE CAN RULL|C SANT ISIDOR NUM: 51,08206 SABADELL
08187|SABADELL|04|013||A|A K|CENTRE CÍVIC DE CAN RULL|C SANT ISIDOR NUM: 51,08206 SABADELL
08187|SABADELL|04|013||B|L Z|CENTRE CÍVIC DE CAN RULL|C SANT ISIDOR NUM: 51,08206 SABADELL
08187|SABADELL|04|014||A|A K|ESCOLA CAN RULL|AV LLUIS COMPANYS NUM: 61,08206 SABADELL
08187|SABADELL|04|014||B|L Z|ESCOLA CAN RULL|AV LLUIS COMPANYS NUM: 61,08206 SABADELL
08187|SABADELL|04|015||U|A Z|ESCOLA CAN RULL|AV LLUIS COMPANYS NUM: 61,08206 SABADELL
08187|SABADELL|04|016||A|A K|ESCOLA D'ADULTS DE CAN RULL|C GUSTAVO ADOLFO BECQUER NUM: 24,08206 SABADELL
08187|SABADELL|04|016||B|L Z|ESCOLA D'ADULTS DE CAN RULL|C GUSTAVO ADOLFO BECQUER NUM: 24,08206 SABADELL
08187|SABADELL|04|017||A|A K|ESCOLA D'ADULTS DE CAN RULL|C GUSTAVO ADOLFO BECQUER NUM: 24,08206 SABADELL
08187|SABADELL|04|017||B|L Z|ESCOLA D'ADULTS DE CAN RULL|C GUSTAVO ADOLFO BECQUER NUM: 24,08206 SABADELL
08187|SABADELL|04|018||U|A Z|ESCOLA XALEST (ANTIGA ESCOLA CIFUENTES)|C TURINA NUM: 11,08206 SABADELL
08187|SABADELL|04|019||U|A Z|ESCOLA XALEST (ANTIGA ESCOLA CIFUENTES)|C TURINA NUM: 11,08206 SABADELL
08187|SABADELL|04|020||U|A Z|CENTRE CÍVIC DE CAN RULL|C SANT ISIDOR NUM: 51,08206 SABADELL
08187|SABADELL|04|021||U|A Z|ESCOLA ANDREU CASTELLS|VIA ALEXANDRA NUM: 62,08206 SABADELL
08187|SABADELL|04|022||U|A Z|ESCOLA ANDREU CASTELLS|VIA ALEXANDRA NUM: 62,08206 SABADELL
08187|SABADELL|04|023||U|A Z|ESCOLA ANDREU CASTELLS|VIA ALEXANDRA NUM: 62,08206 SABADELL
08187|SABADELL|04|024||U|A Z|ESCOLA MAS BOADELLA|C VIENA NUM: 7,08206 SABADELL
08187|SABADELL|04|025||U|A Z|ESCOLA CAN LLONG|C PRAGA NUM: 57,08207 SABADELL
08187|SABADELL|04|026||U|A Z|ESCOLA CAN LLONG|C PRAGA NUM: 57,08207 SABADELL
08187|SABADELL|04|027||A|A K|ESCOLA MAS BOADELLA|C VIENA NUM: 7,08206 SABADELL
08187|SABADELL|04|027||B|L Z|ESCOLA MAS BOADELLA|C VIENA NUM: 7,08206 SABADELL
08187|SABADELL|04|028||U|A Z|ESCOLA MAS BOADELLA|C VIENA NUM: 7,08206 SABADELL
08187|SABADELL|04|029||U|A Z|ESCOLA MAS BOADELLA|C VIENA NUM: 7,08206 SABADELL
08187|SABADELL|05|001||A|A K|ESCOLA ILLA (VAPOR LLONCH)|C MANSO NUM: 4,08205 SABADELL
08187|SABADELL|05|001||B|L Z|ESCOLA ILLA (VAPOR LLONCH)|C MANSO NUM: 4,08205 SABADELL
08187|SABADELL|05|002||A|A K|INSTITUT PAU VILA|C VILADOMAT NUM: 118,08205 SABADELL
08187|SABADELL|05|002||B|L Z|INSTITUT PAU VILA|C VILADOMAT NUM: 118,08205 SABADELL
08187|SABADELL|05|003||A|A K|ESCOLA TERESA CLARAMUNT|CTRA MOLINS DE REI NUM: 101,08205 SABADELL
08187|SABADELL|05|003||B|L Z|ESCOLA TERESA CLARAMUNT|CTRA MOLINS DE REI NUM: 101,08205 SABADELL
08187|SABADELL|05|004||U|A Z|INSTITUT PAU VILA|C VILADOMAT NUM: 118,08205 SABADELL
08187|SABADELL|05|005||U|A Z|INSTITUT PAU VILA|C VILADOMAT NUM: 118,08205 SABADELL
08187|SABADELL|05|006||U|A Z|ASSOCIACIO DE VEINS DE CAN FEU|PL CAMBO NUM: 17,08205 SABADELL
08187|SABADELL|05|007||U|A Z|ESCOLA ARRAONA|C ARGENTINA NUM: 45,08205 SABADELL
08187|SABADELL|05|008||U|A Z|ESCOLA ARRAONA|C ARGENTINA NUM: 45,08205 SABADELL
08187|SABADELL|05|009||A|A K|INSTITUT MIQUEL CRUSAFONT|C FUERTEVENTURA NUM: 51,08205 SABADELL
08187|SABADELL|05|009||B|L Z|INSTITUT MIQUEL CRUSAFONT|C FUERTEVENTURA NUM: 51,08205 SABADELL
08187|SABADELL|05|011||A|A K|ESCOLA ARRAONA|C ARGENTINA NUM: 45,08205 SABADELL
